ImgId,Dakota,English,who did this?
00045,dote,throat,JK
00045,caƞte,heart,JK
00045,yazaƞ,sick,JK
00045,huṡte,limp or lame,JK
00045,natipa,cramp,JK
00045,patapi,operate,JK
00046,heuƞ,because,JK
00046,etaƞhaƞ,from,JK
00046,heuƞ etaƞhaƞ,for that reason,JK
00046,wadawa kte ṡni,you're not going to school,JK
00046,ihakab,behind,JK
00046,mihakab yauƞ,you are following me,JK
00046,icaḣciye,I am raising you,JK
00046,waecaƞuƞ kta,things you are going to be doing,JK
00046,nibdiheca,you will be a hard worker; ambitious,JK
00046,miksuya (wo),remember me,JK
00046,ciksuye (do),I remember you,JK
00046,uƞniksuyapi (yeldo),We remember you,JK
00047,owasiƞ,everyone,JK
00047,owasiƞ ṡkatapi,they're all playing,JK
00047,miye,me,JK
00047,de miye (do)/(ye),this is me,JK
00047,niye,you,JK
00047,niye de ecuƞ,you do this,JK
00048,taƞyaƞ yaṡkaƞ ociyuze,caught doing good,JK
00048,okciyab,help each other;,JK
00048,awaƞicihdaka,take care of yourself,JK
00048,wotakuye awaƞyaƞg wicakuwapi/po,protect our relatives,JK
00048,ohiƞni taƞyaƞ tawacin,always have a good mind,JK
00048,wowicake,be truthful,JK
00048,taƞyaƞ pi kci guwapi/po,treat each other well,JK
00048,ohokeida,respect each other,JK
00049,oḣaƞ wak̇te iyOkpi,good manners are fun,JK
00049,wotapi kte kiƞ oiyokp̣i oḳih,meal time can be fun,JK
00049,wotap̣te ohiƞni ojAn waste yuhapta,good manners are a must at meal time,JK
00049,i kin yugmus wayata he wayuohihaƞpi heca,it is polite to chew with your mouth closed,JK
00049,he pakiƞta he hupahug akan ehnakapi,our napkin is placed in our lap,JK
00050,huƞska,socks,JK
00050,huƞska tokca kicup,put different socks on,JK
00050,canhaƞpaidkahnhaƞkaƞ,boots,JK
00050,johnny cash caƞhaƞpaiskahahaƞska sapa uƞ ce,Johnny cash wore black boots,JK
00050,napinkpa,gloves,JK
00050,napinka tog atipeyakiya he?,did you lose your gloves?,JK
00051,dakota oyate iyukcaƞ ḳa tipi kaġapte okadakiciye taku ecuƞpta he oyate woawaƞyaƞke oyate owas sisituƞwaƞ - waḣpetuƞwaƞ makoce imahed tib hena kiƞ he ataya.,,JK
00051,wakaƞtuya oyate uƞpta ḳa kajuju pica ḳa otipi okihipi ka yuwitaya tawayapi ka nakun wakamna ḳa awaƞic̣ihdakapi okihip kte.,,JK
00051,taku ecuƞpta oyakapi,,JK
00051,dakota oyate iyukcaƞ ka tipi kaġapte okaodakiciye,,JK
00051,taku ecuƞpta he,,JK
00051,oyate woawaƞyaƞke,,JK
00051,oyate owas sisisituƞwan - wahpetuƞ waƞ makoce imahed tib hena,,JK
00051,kiƞ he,,JK
00051,ataya wakantuya oyate uƞpta,,JK
00051,ḳa kajuju pica ḳa otipi okihipi ka yuwitaya tawayapi,,JK
00051,ḳa nakun,,JK
00051,wakamna ḳa awaƞic̣ihdakapi okihip kte,,JK
00051,omaka opawiƞġe heehaƞ sisitoƞwaƞ wahpetoƞwaƞ oyate tiok̇paye nuƞpa.,,JK
00051,tiok̇paye dena ehaƞna woawaƞyaƞke akicita tiotipa ohna.,,JK
00051,1913 heehaƞ woawaƞyaƞke waec̣oƞ he sisseton ateyapi ayustaƞ uƞkeyapi.,,JK
00051,oyate wowapi yutaƞpi he uƞcab kaik̇ wokage uƞyuapk̇ni keyapi.,,JK
00051,heehan sisseton-wahpeton sioux tuibe heuƞcapitḳa 1946 hetaƞhaƞ wokaġe wowapi ohna uƞḳuƞpta keyapi.,,JK
00051,omaka opaƞwiƞġe hetaƞhaƞ taku ota k̇ica ibod uƞkinajipe hena wakaƞtaƞka waciƞ yapi ka hena dakotah ehaƞna wicoḣaƞ hena ayustaƞ uƞkiyapi wicoḣaƞ hena ayustaƞ uƞkiyapi waciƞpi ḳa k̇iceca owas tokiyaka wayawo tib iyaya wicayapi ḳa heuƞ dakod iab tOg aḣpeuƞkiyab tka.,,JK
00051,nina tehan woecon oteḣike ohna uƞḳuƞpi ḳa uƞkakizib kiNġhaƞ ehaƞna dakota oyate uƞḳum ake uƞkiyuƞnipte.,,JK
00051,south dakota makobak̇pe okoƞwaƞjina tohiƞni ḣtauƞnipk̇ni.,,JK
00051,ocaƞku tehike ohna uƞyaƞpi.,,JK
00051,okicikaḣnigab kiƞhaƞ tokatakiya taƞyaƞ uƞḳuƞpta.,,JK
00051,"wowakaƞ ḳa dakotah wicohAƞ hduha uƞḳuƞp kiƞhaƞ uƞnipṫ,e.",,JK
00051,"de uƞkowapi ḳa yawab kiƞhaƞ south dakota makobak̇pe woohoda uƞḳuƞpte oyate,",,JK
00051,tokaheya ded um hena,,JK
00052,wicak̇tag oƞġe he tokahekya kciƞpi ḳa taku owas omaƞg hena ihukuya uƞkciƞpi,,JK
00052,ina makoce tokciƞya iye yuha k̇kaƞpi okihipi kciƞpi,,JK
00052,hecetu k̇ni,,JK
00052,ehaƞntaḣ dakota makoce iyeced niyuƞpi,,JK
00052,ḣe taƞka ḳa mokoce obdaya ḳa caƞicaġe iyecedsE uƞḳuƞpi.,,JK
00052,ina makoce akan owas icaġe hena sdoduƞyaƞpi.,,JK
00052,dena nakun ḳa makipiya ḳa bde ḳa wakpa sdoduƞyaƞpi.,,JK
00052,wamanicaḳa oƞE nuwaƞ hena ḳa oƞġe sdohaƞ ḳa oƞege maka oḣdoka otib hena ḳa oƞe iyaƞkapi __,,JK
00052,owas wotakuya hena hecapi ḳa hena ob uƞḳuƞpi,,JK
00053,taƞka; mataƞka; nitaƞka; untaƞkapi,big,JK
00053,cistiƞna; macistiƞna; nicistiƞna,little; tiny,JK
00053,haƞska; mahaƞska; nihaƞska,long and tall,JK
00053,yuhaƞska,make it long,JK
00053,ptecena; maptecana,short,JK
00053,yptecena,make it short,JK
00053,niptecena,i'm short,JK
00053,cepa,fat (used only for living things),JK
00053,tamaheca,skinny (only for living things),JK
00053,matamaheca,i'm skinny,JK
00053,nitamaheca,you're skinny,JK
00053,boḣi,roundish and plump (people & objects),JK
00053,hmiyaƞ,circle,JK
00053,hmiyaƞna,like a circle; resembling a circle,JK
00053,caƞtes'e,heart shape,JK
00053,obdetuƞ,square,JK
00053,obdetuƞhaƞska,rectangle,JK
00053,yamnioisetoƞ,triangle,JK
00053,witkaminbe,oval; like an egg,JK
00053,zipzipena,thin,JK
00054,"bob wanġa "kuƞsi toked cajeyate kta he?"""ob wanġa "kuƞsi toked cajeyat""b wanġa "kuƞsi toke"" wanġa "ku""wa",what's his name? Bob asked,JK
00055,tukted,where (exact location),JK
00055,tukted eyahnaka he?,where did you put it?,JK
00055,tokiya,where (somewhere away from you),JK
00055,tokiya da he?,where are you going?,JK
00055,tona,how many,JK
00055,tona upta?,how many are coming?,JK
00056,cega mniḣuḣa uƞ yuzapi he nuƞkte eciƞ wakk̇ica k̇kospa katekte,use a pot holder to handle the bowl because it will be hot,JK
00056,waktAya wojapi idutekte ḳa skuyek̇ni kiƞhaƞ tuḣmuga caƞhaƞpi oƞġe oyahnaki kte,very carefully taste the pudding to see if you need to add a bit of honey for sweetness,JK
00056,conana ohnaka,add only a little at a time,JK
00056,"iyokpiciya iyuta wo, wamnaheza aġuyapi akastaka ḳa asaƞpi wojapi akan akastaka",enjoy by dipping cornbreads or serving over yogurt,JK
00057,,,JK
00058,tate naḣoƞpi,,JK
00058,tate ohna hoyeyapi,,JK
00058,odowaƞ koka,,JK
00058,maza ho iyeya,,JK
00058,kowaƞkiYapi,,JK
00058,ikaƞcona wana ḣoƞpi,,JK
00059,omaka kEktopawiƞġe waƞjisam opawiƞġe napciƞ waƞka sam wikcemna k̇akowiƞ sam napcin waƞka hehaƞ sisituƞwaƞ-waḣpetuƞwan wouƞspe wakantuya tipi kaġapi.,,JK
00059,"heun, sistuƞwaƞ waḣpetuƞ dakota oyate wowak̇'ake, woksape, ḳa waciƞtaƞka he yuhapte uƞ.",,JK
00059,"wouƞspe wakantuya tipi he dena heuƞ, takata kitkiya taku wak̇te ihaƞbdepi hena aokiye kta",,JK
00059,"dena heuƞ, takata kitkiya taku wak̇te ihaƞbdepi hena aokiye kta",a vision supports - incomplete,JK
00059,heuƞ wouƞspe wakantuya tipi he ounyapi aokiye k'ta,,JK
00059,ounyapi aokiye k'ta,a culture supports incomplete,JK
00059,"heuƞ, wouƞspe wakantuya tipi he wochaƞbde wak̇te aokiye kta",,JK
00059,wochaƞbde wak̇te aokiye kta,a dream supports incomplete,JK
00060,zanipi kta ḳa waktapi conana yutapi,healthful + caution snacks,JK
00060,woyute yutapi zanipi wakta,there are healthful and caution snacks,JK
00060,saka yutapi,watermelon,JK
00060,taspaƞ zizi haƞpi,orange juice,JK
00060,caƞheƞpk̇ak̇ana,candy bars,JK
00060,bdo,potato chips,JK
00060,waskuyeca,cookies,JK
00060,han,raisins,JK
00060,paƞġizizi,carrots,JK
00060,aguyapi ġuyapi ḳa uma,toast and peanut butter,JK
00060,taspaƞhisma,peaches,JK
00060,iyaġezizi; zizskokpa,bananas,JK
00060,asaƞpi skumna (?); asaƞpi skuya kAgapi (?),yogurt,JK
00060,aġuyapi suta,bagels,JK
00060,asaƞpi suta,cheese,JK
00060,aġuyapi skuyca/unkagapi,cupcakes,JK
00060,maktaspaƞ,pineapple,JK
00061,john waNġji ḳu (wo) he,give John one,JK
00061,he maḳu,give me that,JK
00061,maḳupi,they gave it to me,JK
00061,de cicu,i give this to you,JK
00061,tuwe nicu he?,who gave you that?,JK
00061,john sina waƞ ḳupi,they gave John a blanket,JK
00061,he cicu kte,i will give that to you,JK
00061,wowapi de maḳupi,they gave me this book,JK
00061,mary taku wa ḳu kte,i will give Mary something,JK
00061,mary waƞji yaḳu oyakihi,you can give Mary one,JK
00061,owas wicaḳu,give all of it away,JK
00061,john atkuku wapaha waƞ ḳu,John gave his dad a hat,JK
00061,oƞġe wicayaku oyakihi he?,can you give them some?,JK
00061,hokk̇iyopa he waƞƞa caƞhaƞpk̇ak̇ana ḳu sni,don't give the baby any more candy,JK
00061,ḣtanihaƞ mary iyokapte ḳu,mary gave him a cup yesterday,JK
00061,hoḳsina ḣe aguyapi skuyena ḳu,give the boy a cookie,JK
00061,wacib ed he waḳu,i gave him that at the powow,JK
00061,he cicu owakiNik̇ni,i can't give you that,JK
00061,aƞpetu wakaƞ hehan mazaska wikcema wicawaku,I already gave $10 on sunday,JK
00061,ina mazanapcupe tawa he maḳu kte tka,i wish mom would give me her ring,JK
00061,he uƞkta uƞ waḳu,"when i gave that to him, i wanted him to use it",JK
00061,sina waƞji nicu kiƞhaƞ pidawicaya,"if they give you a blanket, you should say thank you",JK
00061,wicasta niwaste heuƞ de cicu,i'm giving you this because you're a good person,JK
00061,taku ota wicaḳu ḳa conana okaptapi,"they gave so much away, they have hardly anything",JK
00062,timahed u,come in,JK
00062,yak̇kate,go play,JK
00062,takad k̇katapi,go play outside,JK
00062,lyutanka,sit down,JK
00062,nape yuZaZa,wash your hands,JK
00062,wanna wota; waƞna wauƞtapte,it's time to eat,JK
00062,woyute oƞġe yaciƞ he?,do you want some food?,JK
00062,haƞpi oƞġe yaciƞ he?,do you want some more juice?,JK
00062,oƞk̇pa uta,take one more bite,JK
00062,wakk̇ica yujaja ed mahed ohnaka,put your plate in the sink,JK
00062,he pakiƞta aḣpeya,put your napkin in the trash,JK
00062,caƞ akaƞ yaNġkapi mahed ehnaka,push in your chair,JK
00062,"wayaka to, wiciYeƞna woyute owas tebkuye",look at her she ate up all her food,JK
00062,he mak'u,give me that,JK
00063,waziya aƞpetu iyuk̇kiƞya hduha,have yourself a merry little christmas,JK
00063,nicaƞte kapok̇ya,let your heart be light,JK
00063,dtaƞhaƞ,from now on,JK
00063,wook̇ice owas wayapicak̇ni,our troubles will be out of sight,JK
00063,waziya aƞpetu iyuk̇kinya okaġab,make the yule tide gay,JK
00063,wook̇ice owas taktokiya uƞkte,our troubles will be miles away,JK
00063,ehaƞnas'e uƞkupi,here we are as in olden days,JK
00063,ehaƞnaḣ aƞpetu iyececa,happy gold days of yore,JK
00063,wotakuye uƞk̇iwicuƞdab,faithful friends who are dear to us,JK
00063,ake uƞkihduwiyapi,gather near to us once more,JK
00063,omaka ohna,through the yeras,JK
00063,owas witayab uƞḳuƞpte,we all will be together,JK
00063,hecetukte kiƞhaƞ,if the fates allow,JK
00063,wicaƞḣpi wiyakpaḣce wakantuyaḣ otkeya,hang a shining star upon the highest bough,JK
00063,ake waziya aƞpetu iyuk̇kiƞya hduha,and have yourself a merry little christmas now,JK
00063,wa opta oḣaƞko uƞkiyayapi,""jingle bells"""jingle bells"""",JK
00063,k̇uƞkawakaƞ waƞji caƞwiyusdohe,""jingle bells"""jingle bells"""",JK
00063,maġa opta uƞkiyayapi,""jingle bells"""jingle bells"""",JK
00063,"ihuƞniya uƞkiḣaṫ,aṫ,api",""jingle bells"""jingle bells"""",JK
00063,ḣdaḣda oƞziƞca ḣda,""jingle bells"""jingle bells"""",JK
00063,tawaciƞ iyokpiye,""jingle bells"""jingle bells"""",JK
00063,dowaƞpi oiyokipi,""jingle bells"""jingle bells"""",JK
00063,haƞyet osdohaƞ odowaƞ,""jingle bells"""jingle bells"""",JK
00063,ihuƞniya kaḣdaḣda,""jingle bells"""jingle bells"""",JK
00063,omani oiyokipi,""jingle bells"""jingle bells"""",JK
00063,k̇uƞkawakaƞ waƞji caƞwiyusdohe,""jingle bells"""jingle bells"""",JK
00064,hmiyaya,circle,JK
00064,witkamibe,oval,JK
00064,obdetuƞ,square,JK
00064,obdetuƞ haska,rectangle,JK
00064,oiseyani,triangle,JK
00064,ceġaƞstiƞna oiyute,gallon,JK
00064,napsoiyute,inches,JK
00064,siḣaiyutapi,foot (meausurement),JK
00064,tkeiyutapi,pound,JK
00064,tkeiyutapi taƞka wisdodye,ton,JK
00064,ohnakapi koka,"computer; "box they put knowledge"""omputer; "box they put ""mputer; "box ""pute",JK
00064,hituƞkana,mouse (computer),JK
00064,yusdohaƞ ka yuk̇na,drag n' drop,JK
00064,kakoka,click on it,JK
00064,maza owa,type,JK
00064,maza opapi,keyboard,JK
00064,nugpa kihde kokoka,double click,JK
00064,oise k̇ahp̣e,hexigon,JK
00065,aguyapi,cracker,JK
00065,su ocehes,whole grain,JK
00065,peguhuta woyate,vitamin,JK
00065,usaƞpi wojapi,yogurt,JK
00065,ha staƞhaƞka pusyapi,raisin,JK
00065,asaƞpi tagE,skim milk,JK
00065,aguyapi sakena iyaḳasapi,pretzels,JK
00066,frosty wawicasta,frosty the snowman,JK
00066,iyuskiƞyaƞ opiic̣iye,"was a jolly, happy soul",JK
00066,canduhupa,with a corn cobe pipe,JK
00066,ḳa taspu pasu,and a button nose,JK
00066,ḳa ik̇tag num caḣdi uƞkaġapi,and two eyes made out of coal,JK
00066,hituƞkaƞkaƞ keyapi,is a fairy tale they say,JK
00066,wa uƞkagapi,he was made of snow,JK
00066,sicecag sdodyapi,but the children now,JK
00066,aƞpetu waƞ kini,how he came to life one day,JK
00066,wakaƞkaƞ nacece,there must have been some magic,JK
00066,mniḣoha wapaha iyeyapi,in that old silk hat they found,JK
00066,fpa akaƞ ehnakapi hehaƞ,for when they placed it on his head,JK
00066,ihduhomni waci,he began to dance around,JK
00066,tohaƞya uƞkihib nuuƞ,[Frosty] was alive as he could be,JK
00066,siceca heyai,and the children say,JK
00067,iha ḳa k̇kata okihi,he could laugh and play,JK
00067,itopta hed yaƞke,it is straight ahead,JK
00067,idopopta,straight ahead,JK
00067,akotaƞhaƞ,on the other side,JK
00067,ako,over there other side of the road or fence or something,JK
00067,ociciye yaciƞ he?,do you want help,JK
00067,ociciye kte he?,shall i help you,JK
00067,ociciye owakihi he?,can i help you,JK
00067,wawokiye,always helpful,JK
00067,toked ked waciyaka owakihi he?,how can i see you,JK
00067,mas'acipa owakihi he,can i call you,JK
00067,tukted waciyaka owakihi he?,where can i see you,JK
00067,oyaway waƞji duhe he?,do you have a number,JK
00067,waniyazaƞka he?,are you sick?,JK
00067,lyonikpi he?,are you happy?,JK
00067,caƞniza he?,are you mad?,JK
00067,caƞtenik̇ica he?,are you sad?,JK
00068,omaka opaƞwiƞe hechaƞ,100 years ago the Siss was comprised of two bands,JK
00068,tiospaye dena ehaƞna woawaƞyaƞke akicita tiotipi ohna,,JK
00068,1913 hechaƞ wo awaayaƞke waecon he sisseton ateyapi ayuk̇taƞ uƞkeyapi,,JK
00068,oyate wowapiyutaƞpi heuncab kaik̇wokaġe uƞyuhapk̇ni keyapi,,JK
00068,heehaƞ swst heuƞcapi,at that,JK
00068,ḳa 1946 hetaƞhaƞ wokagE wowapi ohna uƞḳuƞpta keyapi,in the past since then we have dealt with ...,JK
00068,hena wakaƞtaƞka waciƞyapi ḳa dakotah ehaƞna wicohaƞ ayuk̇taƞ uƞkiyapi waciƞpi,such as our religious and traditional practices being outlawed,JK
00068,ḳa siceca owasa tokiyaka wayawa tib iyaya wicayapi,the boarding school era,JK
00068,ḳa heuƞ Dakod iab tog aḣpeuƞkiyab tica,and near loss of language in the past 100 years,JK
00069,tanyan iyukcaƞpo wakiya taku oniciyakapte waƞna hena yaƞyaƞ anaġoptaƞ yaƞka po,,JK
00069,de tuwe u kta wowicake ohna dacopte.,"whoever is coming, you will judge him or her",JK
00069,heuƞ wakiya taku oniciyakab pte hena taƞyaƞ anagoptaƞ yaƞka po.,so listen well to what the lawyers are going to tell you,JK
00069,woucake ik̇ woucake k̇ni hena niye yakaḣNige kte,you have to decide what's true,JK
00069,"dena heuƞ, wouƞspe wakantuya tipi he woihaƞbde wak̇te aokiye k'ta",,JK
00070,tokuyataƞhaƞwoyute,where food,JK
00071,womanica ka oƞge nuwaƞ hena kA oƞġe (illegible) kiƞyan ḳa oƞge ohdoka ka otib maka hena ka oƞge iyaƞkapi owas wotakuya heoa hecap̣i ka hena ob uƞkuƞpi,,JK
00071,makoce ed opeya uƞkuƞpi tkas uƞ kik̇nanapk̇ni,,JK
00071,maka sitomniya ḳa uƞci maka nupin ḣtanipi hena sdoduƞyaƞpi,,JK
00071,uƞkaƞna ḳa kuƞk̇i taka to caġe hen ina makoce hetaƞhaƞ lcub kiƞhaƞ takuna niuƞkte sni hena uƞkaƞna ka kuƞsa unkokiyakapi,,JK
00072,omaka wikcema num sam sahdoġan iyohiyapi sistuƞwaƞ wahpetuƞwaƞ wouƞspe wakantu ihduk̇tam hena woecoƞhed nicopi,,JK
00072,aƞpetu owaƞka yujajapi wojupi wi aƞpetu ake zaptaƞ omaka kiktopawinġe num sam wikcemna hahaƞna wikcema apa hehaƞ,,JK
00072,sistuƞwaƞ wahpetuƞwaƞ wouƞspe wakantuya -,,JK
00072,owaƞka taƞka,,JK
00073,ecuƞwaƞpana,later,JK
00074,,,JK
00075,aƞpetu iyamni he ehan takuk̇nik̇ni wiyopeyapi akta wai,last wednesday I went to a rummage sale,JK
00075,inuƞa bdoketu kiƞhaƞ wamnaheza puswaye kte,next summer i'm going to dry corn,JK
00075,inuƞpa ptaƞyetu ub de wamnaheza puswaye kte,this fall i'm going to dry corn,JK
00075,inuƞpa ptaƞyetu,the next fall,JK
00075,ptaƞyetu ub de,the fall that is coming,JK
00075,jesse mazaska wikcemna nuƞpa imicazo,jesse owes me $20,JK
00075,jesse mazaska wikcemna nuƞpa owaḳu,i loaned jesse $20,JK
00075,haƞyetu itopa kiƞhaƞ inipi uƞyuhapte,four nights from now we're having sweat,JK
00075,ḣtanihaƞ saƞpa k̇ina wahduk̇taƞ,i finished my new shawl 2 days ago,JK
00075,ḣtanihaƞ saƞpa,the day before yesterday,JK
00075,kuƞk̇i wadaka he?,did you see grandma?,JK
00075,wod yai he?,did you go eat?,JK
00075,wod wai,I went to eat,JK
00075,wod uƞkipi,we all went to eat,JK
00075,tukted wayate kta,where are you going to go eat?,JK
00075,connection ed wauƞtapte,we're eating at the connection,JK
00076,wowaḣbana,composure,JK
00076,tuwena caƞzeniya okihisni is heced oceena,no one can make you angry without your permission,JK
00076,tuwena caƞe niya okihik̇ni is 'yowiƞkiya heced eceena,,JK
00076,taƞyaƞ yauƞkiƞhaƞ omaƞg hena ijA iyeced uƞp̣ta,being the person you want others to become,JK
00076,tuwe owotaƞna uƞ kiƞhaƞ omaƞ hena iyeced un pta,,JK
00076,tuwe taƞyaƞ un kiƞhaƞ,,JK
00077,oyawa,to count/read,JK
00077,yawa,read,JK
00077,bdawa,i'm reading,JK
00077,aku,to bring something home,JK
00077,maḳu,give,JK
00077,hnasḳa nenA wakaƞtuya psice,the frog jumped so high,JK
00077,mahp̣uya akan iyutake,he landed on a cloud,JK
00077,"okk̇aƞk̇aƞ etugwaƞ ḳa heye wasṫ,e",he looked around/said this is good,JK
00078,iwaƞkab,top,JK
00078,cokaheya,middlle,JK
00078,hukutaƞhaƞ,bottom,JK
00078,toked icaġab hena abdeza wo,see how they grow,JK
00078,bdo staƞ,eggplant,JK
00078,uƞjuƞtka ḣdaḣdak̇e,pepper,JK
00078,waskuyecak̇ak̇a,tomato,JK
00078,taspaƞ,apple,JK
00078,taspaƞzizi,orange,JK
00078,adetka tona,broccoli,JK
00078,wahpetaƞka ska,cauliflower,JK
00078,bdo,potato,JK
00078,paƞik̇a,radish,JK
00079,hahanna,morning,JK
00079,woyute,food/s,JK
00079,woyatke,drink/s (noun),JK
00079,hahanna woyute,breakfast/breakfast foods,JK
00079,hahanna woyatke,breakfast drinks,JK
00079,anpetu kin de,today,JK
00079,hahanna kin de,this morning,JK
00079,wote,to eat (something),JK
00079,wate,i eat,JK
00079,yate,you eat,JK
00079,yatke,to drink,JK
00079,datke,you drink,JK
00079,bdatke,i drink,JK
00079,taku,what,JK
00079,k'a,and,JK
00079,taku yata he?,what did you eat?,JK
00079,taku datkan he?,what did you drink?,JK
00079,_____ wate ye/do,I ate ____,JK
00079,_____ bdatke ye/do,I drank _____,JK
00079,hahanna woyute,breakfast cereal,JK
00079,wayahota,hot oatmeal,JK
00079,aguyapi,bread,JK
00079,aguyapi aguguyapi,toast,JK
00079,asanpi ihdi,butter,JK
00079,kei,with,JK
00079,aguyapi asanpi ihdi kei,toast with butter,JK
00079,aguyab skuyeda,sweet roll,JK
00079,witka,eggs,JK
00079,wask̇iƞ,baco,JK
00079,tak̇upa kukuk̇e wak̇in,sausage,JK
00079,asanpi ihdi,milk,JK
00079,asanpi kei,with milk,JK
00079,canhanpi,sugar,JK
00079,canhanpi kei,with sugar,JK
00079,canhanpi codan,without sugar,JK
00079,pezuta sapa,coffee,JK
00079,wahpe,tea,JK
00079,mni,water,JK
00079,kapopapida,soda pop,JK
00079,waskayeca hanpi,fruit juice,JK
00079,"ḣan/ḣau. ṫ,oked yaun he?",,JK
00079,yanyan waun ye/do. Nis?,,JK
